transaction_id,name,department,revenue,units_sold,unit_sold_average_by_department,department_revenue_rank,units_category,quantile_revenue,3days_rolling_average_revenue,previous_revenue,revenue_%,month_name,sales,quarterly,monthly_growth%
83340,Bob Jones,Sports,250.0,9,7.402777777777778,2.0,Mideum,Q4,333.5833333333333,250.0,300.07488766849724,July,2250.0,3,100.0
11007,Bob Jones,Sports,100.25,10,7.402777777777778,4.0,Mideum,Q3,200.08333333333334,250.0,100.25,March,1002.5,1,40.1
34578,Evan Wright,Sports,250.0,2,7.402777777777778,2.0,Low,Q4,200.08333333333334,100.25,309.9,March,500.0,1,249.37655860349128
98929,Bob Jones,Beauty,250.0,4,7.186868686868687,2.0,Low,Q4,200.08333333333334,250.0,100.62344139650872,February,1000.0,1,100.0
58770,Charlie Brown,Sports,10.5,4,7.402777777777778,6.0,Low,Q1,170.16666666666666,250.0,10.5,May,42.0,2,4.2
94976,Charlie Brown,Sports,100.25,8,7.402777777777778,4.0,Mideum,Q3,120.25,10.5,196.05,August,802.0,3,954.7619047619047
37961,Evan Wright,Electronics,50.0,6,7.373626373626373,5.0,Mideum,Q2,53.583333333333336,100.25,-804.7619047619047,May,300.0,2,49.87531172069826
50806,Alice Smith,Sports,100.25,6,7.402777777777778,4.0,Mideum,Q3,83.5,50.0,150.37468827930175,September,601.5,3,200.5
75641,Diana Prince,Sports,100.25,13,7.402777777777778,4.0,High,Q3,83.5,100.25,-0.2499999999999858,October,1303.25,4,100.0
16276,Bob Jones,Sports,100.25,12,7.402777777777778,4.0,High,Q3,100.25,100.25,100.25,June,1203.0,2,100.0
82750,Evan Wright,Electronics,50.0,8,7.373626373626373,5.0,Mideum,Q2,83.5,100.25,50.0,April,400.0,2,49.87531172069826
81719,Diana Prince,Beauty,250.0,2,7.186868686868687,2.0,Low,Q4,133.41666666666666,50.0,300.1246882793017,September,500.0,3,500.0
75155,Evan Wright,Beauty,10.5,12,7.186868686868687,6.0,High,Q1,103.5,250.0,-389.5,July,126.0,3,4.2
96231,Evan Wright,Clothing,250.0,7,7.6767676767676765,2.0,Mideum,Q4,170.16666666666666,10.5,345.8,December,1750.0,4,2380.952380952381
53001,Bob Jones,Clothing,10.5,10,7.6767676767676765,6.0,Mideum,Q1,90.33333333333333,250.0,-2270.452380952381,October,105.0,4,4.2
25896,Bob Jones,Electronics,10.5,1,7.373626373626373,6.0,Low,Q1,90.33333333333333,10.5,106.3,November,10.5,4,100.0
76656,Diana Prince,Beauty,100.25,7,7.186868686868687,4.0,Mideum,Q3,40.416666666666664,10.5,100.25,April,701.75,2,954.7619047619047
67775,Evan Wright,Electronics,250.0,3,7.373626373626373,2.0,Low,Q4,120.25,100.25,-604.7619047619047,September,750.0,3,249.37655860349128
91974,Bob Jones,Electronics,250.0,3,7.373626373626373,2.0,Low,Q4,200.08333333333334,250.0,100.62344139650872,November,750.0,4,100.0
47904,Diana Prince,Beauty,10.5,14,7.186868686868687,6.0,High,Q1,170.16666666666666,250.0,10.5,October,147.0,4,4.2
94555,Charlie Brown,Clothing,142.93479355488418,9,7.6767676767676765,3.0,Mideum,Q4,134.47826451829474,10.5,238.73479355488416,March,1286.4131419939577,1,1361.2837481417541
18070,Diana Prince,Clothing,10.5,12,7.6767676767676765,6.0,High,Q1,54.64493118496139,142.93479355488418,-1250.7837481417541,July,126.0,3,7.346007041993036
97266,Evan Wright,Clothing,250.0,12,7.6767676767676765,2.0,High,Q4,134.47826451829474,10.5,342.65399295800694,December,3000.0,4,2380.952380952381
83543,Charlie Brown,Home & Kitchen,50.0,2,7.509708737864078,5.0,Low,Q2,103.5,250.0,-2230.952380952381,October,100.0,4,20.0
12469,Evan Wright,Clothing,250.0,3,7.6767676767676765,2.0,Low,Q4,183.33333333333334,50.0,330.0,June,750.0,2,500.0
90885,Diana Prince,Electronics,500.75,11,7.373626373626373,1.0,High,Q5,266.9166666666667,250.0,100.75,December,5508.25,4,200.3
74772,Evan Wright,Sports,250.0,13,7.402777777777778,2.0,High,Q4,333.5833333333333,500.75,149.7,July,3250.0,3,49.925112331502746
49110,Evan Wright,Clothing,250.0,9,7.6767676767676765,2.0,Mideum,Q4,333.5833333333333,250.0,300.07488766849724,October,2250.0,4,100.0
54813,Evan Wright,Home & Kitchen,50.0,4,7.509708737864078,5.0,Low,Q2,183.33333333333334,250.0,50.0,February,200.0,1,20.0
11750,Alice Smith,Clothing,100.25,3,7.6767676767676765,4.0,Low,Q3,133.41666666666666,50.0,180.25,May,300.75,2,200.5
21653,Alice Smith,Home & Kitchen,10.5,2,7.509708737864078,6.0,Low,Q1,53.583333333333336,100.25,-89.99999999999999,February,21.0,1,10.473815461346634
97410,Bob Jones,Beauty,100.25,4,7.186868686868687,4.0,Low,Q3,70.33333333333333,10.5,189.77618453865335,June,401.0,2,954.7619047619047
52874,Evan Wright,Home & Kitchen,250.0,2,7.509708737864078,2.0,Low,Q4,120.25,100.25,-604.7619047619047,November,500.0,4,249.37655860349128
90818,Bob Jones,Home & Kitchen,250.0,2,7.509708737864078,2.0,Low,Q4,200.08333333333334,250.0,100.62344139650872,December,500.0,4,100.0
55420,Charlie Brown,Home & Kitchen,-999.0,12,7.509708737864078,7.0,High,Q1,-166.33333333333334,250.0,-999.0,May,-11988.0,2,-399.6
56197,Bob Jones,Electronics,500.75,3,7.373626373626373,1.0,Low,Q5,-82.75,-999.0,1000.35,December,1502.25,4,-50.12512512512512
37424,Charlie Brown,Clothing,250.0,9,7.6767676767676765,2.0,Mideum,Q4,-82.75,500.75,400.1251251251251,May,2250.0,2,49.925112331502746
95956,Diana Prince,Home & Kitchen,250.0,2,7.509708737864078,2.0,Low,Q4,333.5833333333333,250.0,300.07488766849724,September,500.0,3,100.0
65619,Evan Wright,Sports,500.75,1,7.402777777777778,1.0,Low,Q5,333.5833333333333,250.0,500.75,November,500.75,4,200.3
84441,Charlie Brown,Clothing,100.25,8,7.6767676767676765,4.0,Mideum,Q3,283.6666666666667,500.75,-0.05000000000001137,April,802.0,2,20.0199700449326
45772,Alice Smith,Clothing,500.75,7,7.6767676767676765,1.0,Mideum,Q5,367.25,100.25,580.7300299550674,February,3505.25,1,499.501246882793
90395,Bob Jones,Sports,50.0,7,7.402777777777778,5.0,Mideum,Q2,217.0,500.75,-349.501246882793,March,350.0,1,9.98502246630055
77675,Alice Smith,Home & Kitchen,50.0,12,7.509708737864078,5.0,High,Q2,200.25,50.0,140.01497753369944,October,600.0,4,100.0
52880,Charlie Brown,Clothing,250.0,9,7.6767676767676765,2.0,Mideum,Q4,116.66666666666667,50.0,250.0,September,2250.0,3,500.0
16154,Evan Wright,Beauty,100.25,1,7.186868686868687,4.0,Low,Q3,133.41666666666666,250.0,-299.75,January,100.25,1,40.1
29623,Evan Wright,Beauty,100.25,2,7.186868686868687,4.0,Low,Q3,150.16666666666666,100.25,160.15,June,200.5,2,100.0
85039,Evan Wright,Beauty,100.25,11,7.186868686868687,4.0,High,Q3,100.25,100.25,100.25,December,1102.75,4,100.0
43933,Charlie Brown,Home & Kitchen,100.25,13,7.509708737864078,4.0,High,Q3,100.25,100.25,100.25,November,1303.25,4,100.0
30611,Evan Wright,Electronics,250.0,2,7.373626373626373,2.0,Low,Q4,150.16666666666666,100.25,250.0,September,500.0,3,249.37655860349128
27685,Evan Wright,Electronics,10.5,3,7.373626373626373,6.0,Low,Q1,120.25,250.0,-138.87655860349128,June,31.5,2,4.2
51157,Evan Wright,Clothing,100.25,9,7.6767676767676765,4.0,Mideum,Q3,120.25,10.5,196.05,December,902.25,4,954.7619047619047
30079,Bob Jones,Electronics,100.25,9,7.373626373626373,4.0,Mideum,Q3,70.33333333333333,100.25,-754.5119047619047,September,902.25,3,100.0
56167,Bob Jones,Electronics,250.0,14,7.373626373626373,2.0,High,Q4,150.16666666666666,100.25,250.0,December,3500.0,4,249.37655860349128
41821,Charlie Brown,Home & Kitchen,100.25,10,7.509708737864078,4.0,Mideum,Q3,150.16666666666666,250.0,-49.126558603491276,February,1002.5,1,40.1
45435,Charlie Brown,Beauty,50.0,1,7.186868686868687,5.0,Low,Q2,133.41666666666666,100.25,109.9,April,50.0,2,49.87531172069826
93186,Bob Jones,Beauty,250.0,6,7.186868686868687,2.0,Mideum,Q4,133.41666666666666,50.0,300.1246882793017,August,1500.0,3,500.0
19847,Evan Wright,Beauty,10.5,13,7.186868686868687,6.0,High,Q1,103.5,250.0,-389.5,August,136.5,3,4.2
